category,brand,title,price,original_price,discount_rate,url,embedding_description,description
top,K2,써라운드(SURROUND) 집업 티셔츠 W (W/RED),99000,,,https://www.k-village.co.kr/goods/KWU25222WZ,"브랜드: K2
카테고리: 상의
성별: 여성

- BASIC SURROUND 가을 집업 티셔츠
- 소프트한 터치의 흡습속건 소재 적용
- 프론트 지퍼에 포인트 라벨 디테일로 디자인 차별화","확대
1 / 10
K2 >
KWU25222WZ
써라운드(SURROUND) 집업 티셔츠 W (W/RED)
99,000
원
1.0
2.0
3.0
4.0
5.0
3
리뷰 1
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 K2 10% 쿠폰
마일리지
최대 5% (4,950원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
품절임박
110 1개
사이즈를 선택하세요.
총 상품 금액
99,000
 원
장바구니
바로구매
선물하기
좋아요
1
공유
상품상세정보
리뷰(1)
상품문의
사이즈 가슴둘레 어깨넓이 허리둘레 밑단둘레 상의길이 소매길이
90 92 37 86 94 60 58
95 97 38.5 91 99 62 58.7
100 102 40 96 104 64 59.4
105 107 41 101 109 65 60.1
110 112 42 106 114 66 60.1
MD COMMENT
- BASIC SURROUND 가을 집업 티셔츠
- 소프트한 터치의 흡습속건 소재 적용
- 프론트 지퍼에 포인트 라벨 디테일로 디자인 차별화
진행중인 이벤트
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (1)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
상품 만족도
1.0
2.0
3.0
4.0
5.0
3 / 5
색상
화면과 같아요
0%
사이즈
잘 맞아요
0%
품질
아주 좋아요
0%
전체 1
포토리뷰 0
포토리뷰순
추천순
최신순
찾기
사이즈
키
체중
내 체형의 리뷰 보기
ky*********@gmail.com
2025.11.08
1.0
2.0
3.0
4.0
5.0
색상이 어두워요 화면이 더이쁜것 같아요
접기
옵션Light Pink / 100
체형선택하세요 / 선택하세요
사이즈잘 맞아요
색상어두워요
품질보통이에요
리뷰가 도움이 됐나요?
0
0
댓글 작성하기
1
상품문의
비밀글 제외
문의하기
등록된 상품문의가 없습니다.
관련 상품
K2
써라운드(SURROUND) 고어 2L 자켓 W (COCOA)
429,000
원
K2
SOFLEX 중헤비 다운 W (Black)
88,000
원
350,000원
75%
K2
FLYHIKE 씬팩(THIN PAC) W (Black)
319,000
원
K2
에어쉘(AIRSHELL) 구스다운 W (SOY)
269,000
원
K2
피나투보(PINATUBO) 구스다운 W (D/Navy)
279,000
원"
top,K2,시그니처 라운드 W (KHAKIBEIGE),109000,,,https://www.k-village.co.kr/goods/KWW25262KA,"브랜드: K2
카테고리: 상의
성별: 여성

- 스웨터 루킹 소재를 적용한 겨울 라운드 티셔츠
- 표면 헤어리가 스웨터 루킹을 자아내어, 더욱 캐주얼하게 입을 수 있는 데일리 라운드 티셔츠","확대
1 / 9
K2 >
KWW25262KA
시그니처 라운드 W (KHAKIBEIGE)
14%
94,000
원
109,000
원
혜택안내
1.0
2.0
3.0
4.0
5.0
리뷰 0
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 K2 10% 쿠폰
마일리지
최대 5% (5,450원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
사이즈를 선택하세요.
총 상품 금액
109,000
 원
장바구니
바로구매
선물하기
좋아요
1
공유
상품상세정보
리뷰(0)
상품문의
사이즈 가슴둘레 화 장 밑단둘레(완성) 상의 길이 소매부리(완성) 소매통
90 106 77 96 58 10 20
95 111 78.3 101 60 10.4 21
100 116 79.6 106 62 10.8 22
105 121 80.9 111 63 11.2 23
MD COMMENT
- 스웨터 루킹 소재를 적용한 겨울 라운드 티셔츠
- 표면 헤어리가 스웨터 루킹을 자아내어, 더욱 캐주얼하게 입을 수 있는 데일리 라운드 티셔츠
관련 기획전
다가올 겨울, 당신의 온기를 채워줄 스타일 가이드
2025 WINTER STYLE-GUIDE
진행중인 이벤트
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (0)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
등록된 리뷰가 없습니다.
상품문의
비밀글 제외
문의하기
등록된 상품문의가 없습니다.
관련 상품
K2
시그니처 도로시(DOROTHY) W (Black)
335,000
원
479,000원
30%
K2
시그니처 앨리스(ALICE) W (Beige BROWN)
549,000
원
K2
시그니처 카이트(KITE) 경량 다운 W (Blue GRAY)
130,000
원
259,000원
50%
K2
시그니처 씬에어(THINAIR) 블랑(BLANC) W (PEARL GREY)
274,000
원
549,000원
50%
K2
시그니처 도로시(DOROTHY) W (S/Blue)
499,000
원"
top,K2,시그니처 까르비코 가을 폴로 W (Navy),149000,,,https://www.k-village.co.kr/goods/KWU25262N4,"브랜드: K2
카테고리: 상의
성별: 여성

- 이탈리아 까르비코 소재 적용
- 스웨이드 같은 외관과 부드러운 터치가 특징인 제품
- 단작 핫멜트와 깔끔한 전사 디테일로 디자인 포인트를 준 가을 기본 폴로 티셔츠
- 남성 KMU25261 커플 착장 가능","확대
1 / 10
K2 >
KWU25262N4
시그니처 까르비코 가을 폴로 W (Navy)
10%
134,000
원
149,000
원
혜택안내
1.0
2.0
3.0
4.0
5.0
리뷰 0
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 K2 10% 쿠폰
마일리지
최대 5% (7,450원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
사이즈를 선택하세요.
총 상품 금액
149,000
 원
장바구니
바로구매
선물하기
좋아요
공유
상품상세정보
리뷰(0)
상품문의
사이즈 가슴둘레 어깨너비 허리둘레 밑단둘레 상의 길이 소매길이(긴)
90 95 38 90 94 60 58
95 100 39.5 95 99 62 58.7
100 105 41 100 104 64 59.4
105 110 42 105 109 65 60.1
110 115 43 110 114 66 60.1
MD COMMENT
- 이탈리아 까르비코 소재 적용
- 스웨이드 같은 외관과 부드러운 터치가 특징인 제품
- 단작 핫멜트와 깔끔한 전사 디테일로 디자인 포인트를 준 가을 기본 폴로 티셔츠
- 남성 KMU25261 커플 착장 가능
진행중인 이벤트
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (0)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
등록된 리뷰가 없습니다.
상품문의
비밀글 제외
문의하기
등록된 상품문의가 없습니다.
관련 상품
K2
시그니처 씬에어(THINAIR) 앱솔루트 PRO LIMITED LONG W (ESPRESSO)
1,800,000
원
K2
시그니처 도로시(DOROTHY) W (Pearl)
499,000
원
K2
시그니처 도로시(DOROTHY) W (S/Blue)
499,000
원
K2
시그니처 예니퍼(YENNEFER) W/S 다운 W (Black)
729,000
원
K2
시그니처 도로시(DOROTHY) W (Pearl)
335,000
원
479,000원
30%"
top,K2,써라운드(SURROUND) 집업 티셔츠 W (L/Pink),99000,,,https://www.k-village.co.kr/goods/KWU25222P1,"브랜드: K2
카테고리: 상의
성별: 여성

- BASIC SURROUND 가을 집업 티셔츠
- 소프트한 터치의 흡습속건 소재 적용
- 프론트 지퍼에 포인트 라벨 디테일로 디자인 차별화","확대
1 / 10
K2 >
KWU25222P1
써라운드(SURROUND) 집업 티셔츠 W (L/Pink)
99,000
원
1.0
2.0
3.0
4.0
5.0
3
리뷰 1
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 K2 10% 쿠폰
마일리지
최대 5% (4,950원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
사이즈를 선택하세요.
총 상품 금액
99,000
 원
장바구니
바로구매
선물하기
좋아요
3
공유
상품상세정보
리뷰(1)
상품문의
사이즈 가슴둘레 어깨넓이 허리둘레 밑단둘레 상의길이 소매길이
90 92 37 86 94 60 58
95 97 38.5 91 99 62 58.7
100 102 40 96 104 64 59.4
105 107 41 101 109 65 60.1
110 112 42 106 114 66 60.1
MD COMMENT
- BASIC SURROUND 가을 집업 티셔츠
- 소프트한 터치의 흡습속건 소재 적용
- 프론트 지퍼에 포인트 라벨 디테일로 디자인 차별화
관련 기획전
움직임을 위한 따뜻함
보온을 넘어 스타일이 되는 아우터
진행중인 이벤트
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (1)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
상품 만족도
1.0
2.0
3.0
4.0
5.0
3 / 5
색상
화면과 같아요
0%
사이즈
잘 맞아요
100%
품질
아주 좋아요
0%
전체 1
포토리뷰 0
포토리뷰순
추천순
최신순
찾기
사이즈
키
체중
내 체형의 리뷰 보기
ky*********@gmail.com
2025.11.08
1.0
2.0
3.0
4.0
5.0
색상이 어두워요 화면이 더이쁜것 같아요
접기
옵션Light Pink / 100
체형선택하세요 / 선택하세요
사이즈잘 맞아요
색상어두워요
품질보통이에요
리뷰가 도움이 됐나요?
0
0
댓글 작성하기
1
상품문의
비밀글 제외
문의하기
등록된 상품문의가 없습니다.
관련 상품
K2
G900 트리니티(TRINITY) 고어 다운 W (URBAN CHARCOAL)
1,200,000
원
K2
씬에어 아난타(THINAIR ANANTA) 다운 파카 W (Pearl)
549,000
원
K2
씬에어 아난타(THINAIR ANANTA) 다운 파카 W (D/Red)
549,000
원
K2
에어쉘(AIRSHELL) 구스다운 W (POWDER BLUE)
269,000
원
K2
G900 트리니티(TRINITY) 고어 미들 다운 W (Black)
990,000
원"
top,K2,시그니처 까르비코 가을 폴로 W (Plum),149000,,,https://www.k-village.co.kr/goods/KWU25262M6,"브랜드: K2
카테고리: 상의
성별: 여성

- 이탈리아 까르비코 소재 적용
- 스웨이드 같은 외관과 부드러운 터치가 특징인 제품
- 단작 핫멜트와 깔끔한 전사 디테일로 디자인 포인트를 준 가을 기본 폴로 티셔츠
- 남성 KMU25261 커플 착장 가능","확대
1 / 10
K2 >
KWU25262M6
시그니처 까르비코 가을 폴로 W (Plum)
10%
134,000
원
149,000
원
혜택안내
1.0
2.0
3.0
4.0
5.0
리뷰 0
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 K2 10% 쿠폰
마일리지
최대 5% (7,450원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
사이즈를 선택하세요.
총 상품 금액
149,000
 원
장바구니
바로구매
선물하기
좋아요
7
공유
상품상세정보
리뷰(0)
상품문의
사이즈 가슴둘레 어깨너비 허리둘레 밑단둘레 상의 길이 소매길이(긴)
90 95 38 90 94 60 58
95 100 39.5 95 99 62 58.7
100 105 41 100 104 64 59.4
105 110 42 105 109 65 60.1
110 115 43 110 114 66 60.1
MD COMMENT
- 이탈리아 까르비코 소재 적용
- 스웨이드 같은 외관과 부드러운 터치가 특징인 제품
- 단작 핫멜트와 깔끔한 전사 디테일로 디자인 포인트를 준 가을 기본 폴로 티셔츠
- 남성 KMU25261 커플 착장 가능
진행중인 이벤트
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (0)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
등록된 리뷰가 없습니다.
상품문의
비밀글 제외
문의하기
등록된 상품문의가 없습니다.
관련 상품
K2
시그니처 씬에어(THINAIR) 블랑(BLANC) W (PEARL GREY)
274,000
원
549,000원
50%
K2
시그니처 도로시(DOROTHY) W (Black)
499,000
원
K2
시그니처 앨리스(ALICE) W (Beige BROWN)
549,000
원
K2
시그니처 예니퍼(YENNEFER) W/S 다운 W (Black)
729,000
원
K2
시그니처 도로시(DOROTHY) LONG W (Pearl)
599,000
원"
top,K2,FLYHIKE 그리드 후디 티셔츠 W (Ivory),119000,,,https://www.k-village.co.kr/goods/KWU25224W5,"브랜드: K2
카테고리: 상의
성별: 여성

- 가을 여성 후디 티셔츠
- 초동절까지 착장이 가능한 두께감의 페이스 기모지 적용
- 그리드 조직의 소재감으로 차별화 된 외관 제공
- 절개 부위 오드람프 봉제 작업으로 솔기의 마찰 자극을 감소 시킴","확대
1 / 10
K2 >
KWU25224W5
FLYHIKE 그리드 후디 티셔츠 W (Ivory)
13%
104,000
원
119,000
원
혜택안내
1.0
2.0
3.0
4.0
5.0
4.5
리뷰 2
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 K2 10% 쿠폰
마일리지
최대 5% (5,950원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
사이즈를 선택하세요.
총 상품 금액
119,000
 원
장바구니
바로구매
선물하기
좋아요
3
공유
상품상세정보
리뷰(2)
상품문의
사이즈 가슴둘레 화 장 밑단둘레 상의 길이 소매부리 허리둘레
90 92 77 94 62 9.5 85
95 97 78.3 99 64 9.9 90
100 102 79.6 104 66 10.3 95
105 107 80.9 109 67 10.7 100
MD COMMENT
- 가을 여성 후디 티셔츠
- 초동절까지 착장이 가능한 두께감의 페이스 기모지 적용
- 그리드 조직의 소재감으로 차별화 된 외관 제공
- 절개 부위 오드람프 봉제 작업으로 솔기의 마찰 자극을 감소 시킴
진행중인 이벤트
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (2)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
상품 만족도
1.0
2.0
3.0
4.0
5.0
4.5 / 5
색상
화면과 같아요
100%
사이즈
잘 맞아요
100%
품질
아주 좋아요
0%
전체 2
포토리뷰 0
포토리뷰순
추천순
최신순
찾기
사이즈
키
체중
내 체형의 리뷰 보기
kj*****@naver.com
2025.11.27
1.0
2.0
3.0
4.0
5.0
색상이 생각한것 이상으로 너무 좋네요. 짙은 파랑
등산할때 쨍하니 예쁠것 같습니다.
소재도 따뜻합니다.
접기
옵션Midnight / 90
체형
사이즈잘 맞아요
색상화면과 같아요
품질아주 좋아요
리뷰가 도움이 됐나요?
0
0
댓글 작성하기
ch****@naver.com
2025.10.15
1.0
2.0
3.0
4.0
5.0
색깔이 아주 마음에 드네요. 깨끗한 화이트입니다. 신축성도 좋고 따뜻할듯하네요
접기
옵션Ivory / 95
체형선택하세요 / 선택하세요
사이즈잘 맞아요
색상화면과 같아요
품질보통이에요
리뷰가 도움이 됐나요?
0
0
댓글 작성하기
1
상품문의
비밀글 제외
문의하기
등록된 상품문의가 없습니다.
관련 상품
K2
SOFLEX 중헤비 다운 W (Black)
88,000
원
350,000원
75%
K2
G900 트리니티(TRINITY) 고어 다운 W (PEARL GREY)
1,200,000
원
K2
에어쉘(AIRSHELL) 구스다운 W (POWDER BLUE)
269,000
원
K2
FLYHIKE 씬팩(THIN PAC) W (COCOA)
319,000
원
K2
G900 트리니티(TRINITY) 고어 미들 다운 W (Black)
990,000
원"
top,K2,써라운드(SURROUND) 집업 티셔츠 W (Green),99000,,,https://www.k-village.co.kr/goods/KWU25222G8,"브랜드: K2
카테고리: 상의
성별: 여성

- BASIC SURROUND 가을 집업 티셔츠
- 소프트한 터치의 흡습속건 소재 적용
- 프론트 지퍼에 포인트 라벨 디테일로 디자인 차별화","확대
1 / 10
K2 >
KWU25222G8
써라운드(SURROUND) 집업 티셔츠 W (Green)
99,000
원
1.0
2.0
3.0
4.0
5.0
3
리뷰 1
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 K2 10% 쿠폰
마일리지
최대 5% (4,950원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
사이즈를 선택하세요.
총 상품 금액
99,000
 원
장바구니
바로구매
선물하기
좋아요
공유
상품상세정보
리뷰(1)
상품문의
사이즈 가슴둘레 어깨넓이 허리둘레 밑단둘레 상의길이 소매길이
90 92 37 86 94 60 58
95 97 38.5 91 99 62 58.7
100 102 40 96 104 64 59.4
105 107 41 101 109 65 60.1
110 112 42 106 114 66 60.1
MD COMMENT
- BASIC SURROUND 가을 집업 티셔츠
- 소프트한 터치의 흡습속건 소재 적용
- 프론트 지퍼에 포인트 라벨 디테일로 디자인 차별화
진행중인 이벤트
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (1)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
상품 만족도
1.0
2.0
3.0
4.0
5.0
3 / 5
색상
화면과 같아요
0%
사이즈
잘 맞아요
0%
품질
아주 좋아요
0%
전체 1
포토리뷰 0
포토리뷰순
추천순
최신순
찾기
사이즈
키
체중
내 체형의 리뷰 보기
ky*********@gmail.com
2025.11.08
1.0
2.0
3.0
4.0
5.0
색상이 어두워요 화면이 더이쁜것 같아요
접기
옵션Light Pink / 100
체형선택하세요 / 선택하세요
사이즈잘 맞아요
색상어두워요
품질보통이에요
리뷰가 도움이 됐나요?
0
0
댓글 작성하기
1
상품문의
비밀글 제외
문의하기
등록된 상품문의가 없습니다.
관련 상품
K2
G900 트리니티(TRINITY) 고어 미들 다운 W (Black)
990,000
원
K2
G900 트리니티 (TRINITY) 미들 W (Black)
665,000
원
950,000원
30%
K2
에어쉘(AIRSHELL) 구스다운 W (POWDER BLUE)
269,000
원
K2
SOFLEX 중헤비 다운 W (Black)
88,000
원
350,000원
75%
K2
써라운드(SURROUND) 고어 2L 자켓 W (COCOA)
429,000
원"
top,K2,KTR 로고 라운드 티셔츠 W (D/Mustard),79000,,,https://www.k-village.co.kr/goods/KWU25216Y8,"브랜드: K2
카테고리: 상의
성별: 여성

- 고급스러운 멜란지 소재의 KTR 로고 플레이 라운드 티셔츠
- 흡습속건이 뛰어난 소재를 사용하여 착용감이 매우 우수함","확대
1 / 9
K2 >
KWU25216Y8
KTR 로고 라운드 티셔츠 W (D/Mustard)
79,000
원
1.0
2.0
3.0
4.0
5.0
리뷰 0
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 K2 10% 쿠폰
마일리지
최대 5% (3,950원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
사이즈를 선택하세요.
총 상품 금액
79,000
 원
장바구니
바로구매
선물하기
좋아요
공유
상품상세정보
리뷰(0)
상품문의
사이즈 가슴둘레 어깨넓이 밑단둘레 상의길이 소매길이 소매부리
90 95 38 95 60 58 9
95 100 39.5 100 62 58.7 9.4
100 105 41 105 64 59.4 9.8
105 110 42 110 65 60.1 10.2
MD COMMENT
- 고급스러운 멜란지 소재의 KTR 로고 플레이 라운드 티셔츠
- 흡습속건이 뛰어난 소재를 사용하여 착용감이 매우 우수함
진행중인 이벤트
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (0)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
등록된 리뷰가 없습니다.
상품문의
비밀글 제외
문의하기
등록된 상품문의가 없습니다.
관련 상품
K2
GOLDEN K95 에끌레어(ECLAIR) COAT W (OATMEAL)
399,000
원
K2
ROCK(락) 소프트쉘 자켓 W (OATMEAL)
239,000
원
K2
GOLDEN K95 에끌레어(ECLAIR) COAT FOX W (REDWOOD)
599,000
원
K2
GOLDEN K95 에끌레어(ECLAIR) COAT W (Midnight)
399,000
원
K2
AIRDIVE(에어다이브) 고어 W/S HYBRID 구스다운 W (SHIMMER GREY)
329,000
원"
goods,블랙야크,W니트캡 BE,"63,800","75,000",15%,https://www.byn.kr/shop/detail.php?pno=A39D2FEE10F85AC92B3D7385891385E6,"브랜드: 블랙야크
카테고리: 용품
성별: 여성

기본 캡의 형태에 크라운부터 모자 챙까지 니트소재가 적용된 스타일입니다.

모자 위에 Fur방울을 달아 디자인 포인트를 주었습니다.","기본 캡의 형태에 크라운부터 모자 챙까지 니트소재가 적용된 스타일입니다.

모자 위에 Fur방울을 달아 디자인 포인트를 주었습니다."
goods,블랙야크,볼패딩머플러B DU,"46,800","55,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=FF3E644605A829E4133422C2ABBFE13F&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D2%26cno1%3D1020%26sort%3D1&ctype=1&cno1=1020,"브랜드: 블랙야크
카테고리: 용품
성별: 여성

볼패딩 충전재를 사용한 머플러입니다.

안쪽 면에는 플리스 원단으로 따뜻하고 착용감이 좋습니다.

겨울철 방한을 물론, 스타일까지 챙길 수 있는 방한 용품입니다.

같은 원단을 사용한 야크퀼팅귀마개와 세트로 착장할 수 있습니다.","볼패딩 충전재를 사용한 머플러입니다.

안쪽 면에는 플리스 원단으로 따뜻하고 착용감이 좋습니다.

겨울철 방한을 물론, 스타일까지 챙길 수 있는 방한 용품입니다.

같은 원단을 사용한 야크퀼팅귀마개와 세트로 착장할 수 있습니다."
goods,블랙야크,볼패딩머플러B BK,"46,800","55,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=974EE29884AE2459D57F5DA3218E7B6C&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D2%26cno1%3D1020%26sort%3D1&ctype=1&cno1=1020,"브랜드: 블랙야크
카테고리: 용품
성별: 여성

볼패딩 충전재를 사용한 머플러입니다.

안쪽 면에는 플리스 원단으로 따뜻하고 착용감이 좋습니다.

겨울철 방한을 물론, 스타일까지 챙길 수 있는 방한 용품입니다.

같은 원단을 사용한 야크퀼팅귀마개와 세트로 착장할 수 있습니다.","볼패딩 충전재를 사용한 머플러입니다.

안쪽 면에는 플리스 원단으로 따뜻하고 착용감이 좋습니다.

겨울철 방한을 물론, 스타일까지 챙길 수 있는 방한 용품입니다.

같은 원단을 사용한 야크퀼팅귀마개와 세트로 착장할 수 있습니다."
goods,블랙야크,DNS비니B RE,"52,700","62,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=59C4BE412494201DBE6121B901F1E446&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D2%26cno1%3D1020%26sort%3D1&ctype=1&cno1=1020,"브랜드: 블랙야크
카테고리: 용품
성별: 여성

DNS로고가 적용된 와플조직의 숏비니입니다

캐시미어 소재를 사용하여 보온성이 뛰어납니다

안감에는 플리스가 덧대어있습니다","DNS로고가 적용된 와플조직의 숏비니입니다

캐시미어 소재를 사용하여 보온성이 뛰어납니다

안감에는 플리스가 덧대어있습니다"
goods,블랙야크,DNS비니B BK,"52,700","62,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=D296851DDFE7C76B094D50014A132F8B&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D2%26cno1%3D1020%26sort%3D1&ctype=1&cno1=1020,"브랜드: 블랙야크
카테고리: 용품
성별: 여성

DNS로고가 적용된 와플조직의 숏비니입니다

캐시미어 소재를 사용하여 보온성이 뛰어납니다

안감에는 플리스가 덧대어있습니다","DNS로고가 적용된 와플조직의 숏비니입니다

캐시미어 소재를 사용하여 보온성이 뛰어납니다

안감에는 플리스가 덧대어있습니다"
goods,블랙야크,네프비니B CH,"44,200","52,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=444BBD702039C5BB6FB298DC8E4EB05F&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D2%26cno1%3D1020%26sort%3D1&ctype=1&cno1=1020,"브랜드: 블랙야크
카테고리: 용품
성별: 여성

네프사가 적용된 길이가 짧은 폴딩 숏 비니 입니다",네프사가 적용된 길이가 짧은 폴딩 숏 비니 입니다
goods,블랙야크,네프비니B BL,"44,200","52,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=57C3523F677B0A4B2EA5038A0628BEAD&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D2%26cno1%3D1020%26sort%3D1&ctype=1&cno1=1020,"브랜드: 블랙야크
카테고리: 용품
성별: 여성

네프사가 적용된 길이가 짧은 폴딩 숏 비니 입니다",네프사가 적용된 길이가 짧은 폴딩 숏 비니 입니다
goods,블랙야크,히말라야블랭킷 DO,"194,700","229,000",15%,https://www.byn.kr/blackyak/shop/detail.php?pno=72A995D3A963E1B508C36ADE9103B287&rURL=https%3A%2F%2Fwww.byn.kr%2Fshop%2Fbig_section.php%3Fhta_brand%3Dblackyak%26page%3D2%26cno1%3D1020%26sort%3D1&ctype=1&cno1=1020,"브랜드: 블랙야크
카테고리: 용품
성별: 여성",
